Witness,CPAChecker,Ult. Auto.,CPA-w2t,FShell-w2t,Nitwit
1140,0,0,0,2,0
1141,0,0,0,2,0
1142,0,0,0,2,0
1143,0,0,0,2,0
1144,0,0,0,2,0
1145,0,0,0,2,0
1146,0,0,0,2,0
1147,0,0,0,2,0
1148,0,0,0,2,0
1149,0,0,0,2,0
1150,0,0,0,2,0
1151,0,0,0,2,0
1152,0,0,0,2,0
1153,0,0,0,2,0
1154,0,0,0,2,0
1155,0,0,0,2,0
1156,0,0,0,2,0
1157,0,0,0,2,0
1158,0,0,0,2,0
1159,0,0,0,2,0
1160,0,0,0,2,0
1161,0,0,0,2,0
1162,0,0,0,2,0
1163,0,0,0,2,0
1164,0,0,0,2,0
1165,0,0,0,2,0
1166,0,0,0,2,0
1167,0,0,0,2,0
1168,0,0,0,2,0
1169,0,0,0,2,0
1170,0,0,0,2,0
1171,0,0,0,2,0
1172,0,0,0,2,0
1173,0,0,0,2,0
1174,0,0,0,2,0
1175,0,0,0,2,0
1176,0,0,0,2,0
1177,0,0,0,2,0
1178,0,0,0,2,0
1179,0,0,0,2,0
1180,0,0,0,2,0
1181,0,0,0,2,0
1182,0,0,0,2,0
1183,0,0,0,2,0
1184,0,0,0,2,0
1185,0,0,0,2,0
1186,0,0,0,2,0
1187,3,3,3,3,5
1188,3,3,3,3,5
1189,3,3,3,3,5
1190,3,3,3,6,3
1191,0,2,0,0,0
1192,0,2,0,0,0
1193,0,2,0,0,0
1194,0,2,0,0,0
1195,0,2,0,0,0
1196,0,2,0,0,0
1197,0,2,0,0,0
1198,0,2,0,0,0
1199,0,2,0,0,0
1200,0,2,0,0,0
1201,0,2,0,0,0
1202,0,2,0,0,0
1203,0,2,0,0,0
1204,0,2,0,0,0
1205,0,2,0,0,0
1206,0,2,0,0,0
1207,0,2,0,0,0
1208,0,2,0,0,0
1209,0,2,0,0,0
1210,0,2,0,0,0
1211,0,2,0,0,0
1212,0,2,0,0,0
1213,0,2,0,0,0
1214,0,2,0,0,0
1215,0,2,0,0,0
1216,0,2,0,0,0
1217,0,2,0,0,0
1218,0,2,0,0,0
1219,0,2,0,0,0
1220,0,2,0,0,0
1221,0,2,0,0,0
1222,0,2,0,0,0
1223,0,2,0,0,0
1224,0,2,0,0,0
1225,0,2,0,0,0
1226,0,2,3,0,0
1227,0,2,3,0,0
1228,0,2,3,0,0
1229,0,2,3,0,0
1230,0,2,3,0,0
1231,0,2,3,0,0
1232,0,2,3,0,0
1233,0,2,3,0,0
1234,0,2,3,0,0
1235,0,2,3,0,0
1236,0,2,3,0,0
1237,0,2,3,0,0
1238,0,2,3,0,0
1239,0,2,3,0,0
1240,0,2,3,0,0
1241,0,2,3,0,0
1242,0,2,3,0,0
1243,0,2,3,0,0
1244,0,2,3,0,0
1245,0,2,3,0,0
1246,0,2,3,0,0
1247,0,2,3,0,0
1248,0,2,3,0,0
1249,0,2,3,0,0
1250,0,2,3,0,0
1251,0,2,3,0,0
1252,0,2,3,0,0
1253,2,2,0,0,1
1254,0,2,0,0,0
1255,0,2,0,0,0
1256,2,2,0,0,1
1257,0,2,0,0,0
1258,0,2,0,0,0
1259,0,2,0,0,0
1260,2,2,0,0,1
1261,0,2,0,0,0
1262,0,2,0,0,0
1263,0,2,0,0,0
1264,0,2,0,0,0
1265,0,2,0,0,0
1266,0,2,0,0,0
1267,0,2,0,0,0
1268,0,2,0,0,0
1269,0,2,0,0,0
1270,0,2,0,0,0
1271,0,2,0,0,0
1272,2,2,0,0,0
1273,0,2,0,0,0
1274,0,2,0,0,0
1275,0,2,0,0,0
1276,0,2,0,0,0
1277,2,2,0,0,0
1278,0,2,0,0,0
1279,0,2,0,0,0
1280,0,2,0,0,0
1281,0,2,0,0,0
1282,0,2,0,0,0
1283,0,2,0,0,0
1284,2,2,0,0,4
1285,0,2,0,0,0
1286,0,2,0,0,0
1287,2,2,0,0,4
1288,2,2,0,0,4
1289,0,2,0,0,0
1290,2,2,0,0,4
1291,0,2,0,0,0
1292,2,2,0,0,4
1293,2,2,0,0,0
1294,2,2,0,0,4
1295,0,2,0,0,0
1296,0,2,0,0,0
1297,2,2,0,0,4
1298,0,2,0,0,0
1299,0,2,0,0,0
1300,2,2,0,0,1
1301,2,2,0,0,4
1302,2,2,0,0,4
1303,2,2,0,0,4
1304,2,2,0,0,4
1305,2,2,0,0,4
1306,2,2,0,0,4
1307,2,2,0,0,4
1308,2,2,0,0,4
1309,2,2,0,0,4
1310,2,2,0,0,4
1311,2,2,0,0,4
1312,2,2,0,0,4
1313,2,2,0,0,4
1314,2,2,0,0,4
1315,2,2,0,0,4
1316,2,2,0,0,4
1317,2,2,0,0,4
1318,2,2,0,0,4
1319,2,2,0,0,4
1320,2,2,0,0,4
1321,2,2,0,0,4
1322,2,2,0,0,4
1323,2,2,0,0,4
1324,2,2,0,0,4
1325,2,2,0,0,0
1326,2,2,0,0,4
1327,2,2,0,0,0
1328,2,2,0,0,0
1329,2,2,0,0,4
1330,2,2,0,0,4
1331,0,2,0,0,0
1332,0,2,0,0,0
1333,2,2,0,0,4
1334,0,4,1,2,4
1335,0,2,1,2,0
1336,0,2,1,2,1
1337,0,2,0,0,0
1338,0,2,0,0,0
1339,0,2,0,0,0
1340,0,2,0,0,0
1341,0,2,0,0,0
1342,0,2,0,0,0
1343,0,2,0,0,0
1344,0,2,0,0,0
1345,0,2,0,0,0
1346,0,2,0,0,0
1347,0,2,0,0,0
1348,0,2,0,0,0
1349,0,2,0,0,0
1350,0,2,0,0,0
1351,0,2,0,0,0
1352,0,2,0,0,0
1353,0,2,0,0,0
1354,0,2,0,0,0
1355,0,2,0,0,0
1356,0,2,0,0,0
1357,0,2,0,0,0
1358,0,2,0,0,0
1359,0,2,0,0,0
1360,0,2,0,0,0
1361,0,2,0,0,0
1362,0,2,0,0,0
1363,0,2,0,0,0
1364,0,2,0,0,0
1365,0,2,0,0,0
1366,0,2,0,0,0
1367,0,2,0,0,0
1368,0,2,0,0,0
1369,0,2,0,0,0
1370,0,2,0,0,0
1371,0,2,0,0,0
1372,0,2,0,0,0
1373,0,2,0,0,0
1374,0,2,0,0,0
1375,0,2,0,0,0
1376,0,2,0,0,0
1377,0,2,0,0,0
1378,0,2,0,0,0
1379,0,2,0,0,0
1380,0,2,0,0,0
1381,0,2,0,0,0
1382,0,2,0,0,0
1383,0,2,0,0,0
1384,0,2,0,0,0
1385,0,2,0,0,0
1386,0,2,0,0,0
1387,0,2,0,0,0
1388,0,2,0,0,0
1389,0,2,0,0,0
1390,0,2,0,0,0
1391,0,2,0,0,0
1392,0,2,0,0,0
1393,0,2,0,0,0
1394,0,2,3,0,0
1395,0,2,3,0,0
1396,0,2,3,0,0
1397,0,2,3,0,0
1398,0,2,3,0,0
1399,0,2,3,0,0
1400,0,2,3,0,0
1401,0,2,3,0,0
1402,0,2,3,0,0
1403,0,2,3,0,0
1404,0,2,3,0,0
1405,0,2,3,0,0
1406,0,2,3,0,0
1407,0,2,3,0,0
1408,0,2,3,0,0
1409,0,2,3,0,0
1410,0,2,3,0,0
1411,0,2,3,0,0
1412,0,2,3,0,0
1413,0,2,3,0,0
1414,0,2,3,0,0
1415,0,2,3,0,0
1416,0,2,3,0,0
1417,0,2,3,0,0
1418,0,2,3,0,0
1419,0,2,3,0,0
1420,0,2,3,0,0
1421,0,2,3,0,0
1422,0,2,3,0,0
1423,0,2,3,0,0
1424,0,2,3,0,0
1425,0,2,3,0,0
1426,0,2,3,0,0
1427,0,2,3,0,0
1428,0,2,3,0,0
1429,0,2,3,0,0
1430,0,2,3,0,0
1431,0,2,3,0,0
1432,0,2,3,0,0
1433,0,2,3,0,0
1434,0,2,3,0,0
1435,0,2,3,0,0
1436,0,2,3,0,0
1437,0,2,3,0,0
1438,0,2,3,0,0
1439,0,2,3,0,0
1440,0,2,3,0,0
1441,0,2,3,0,0
1442,0,2,3,0,0
1443,2,2,0,0,1
1444,0,2,0,0,0
1445,0,2,0,0,0
1446,2,2,0,0,1
1447,0,2,0,0,0
1448,0,2,0,0,0
1449,0,2,0,0,0
1450,2,2,0,0,1
1451,0,2,0,0,0
1452,0,2,0,0,0
1453,0,2,0,0,0
1454,0,2,0,0,0
1455,0,2,0,0,0
1456,0,2,0,0,0
1457,0,2,0,0,0
1458,2,2,0,0,0
1459,0,2,0,0,0
1460,0,2,0,0,0
1461,0,2,0,0,0
1462,2,2,0,0,0
1463,0,2,0,0,0
1464,0,2,0,0,0
1465,2,2,0,0,0
1466,0,2,0,0,0
1467,2,2,0,0,0
1468,0,2,0,0,0
1469,0,2,0,0,0
1470,0,2,0,0,0
1471,0,2,0,0,0
1472,0,2,0,0,0
1473,0,2,0,0,0
1474,2,2,0,0,0
1475,0,2,0,0,0
1476,2,2,0,0,4
1477,0,2,0,0,0
1478,0,2,0,0,0
1479,0,2,0,0,0
1480,0,2,0,0,0
1481,0,2,0,0,0
1482,0,2,0,0,0
1483,2,2,0,0,4
1484,2,2,0,0,4
1485,0,2,0,0,0
1486,0,2,0,0,0
1487,0,2,0,0,0
1488,2,2,0,0,4
1489,0,2,0,0,0
1490,0,2,0,0,0
1491,2,2,0,0,4
1492,0,2,0,0,0
1493,2,2,0,0,0
1494,2,2,0,0,4
1495,0,2,0,0,0
1496,0,2,0,0,0
1497,2,2,0,0,4
1498,0,2,0,0,0
1499,2,2,0,0,1
1500,0,2,0,0,0
1501,0,2,0,0,0
1502,0,2,0,0,0
1503,0,2,0,0,0
1504,2,2,0,0,1
1505,2,2,0,0,1
1506,2,2,0,0,1
1507,0,2,0,0,0
1508,0,2,0,0,0
1509,0,2,0,0,0
1510,0,2,0,0,0
1511,0,2,0,0,0
1512,0,2,0,0,0
1513,2,2,0,0,1
1514,0,2,0,0,0
1515,0,2,0,0,0
1516,2,2,0,0,1
1517,2,2,0,0,1
1518,0,2,0,0,0
1519,2,2,0,0,1
1520,0,2,0,0,0
1521,0,2,0,0,0
1522,2,2,0,0,1
1523,2,2,0,0,4
1524,2,2,0,0,4
1525,2,2,0,0,4
1526,2,2,0,0,4
1527,2,2,0,0,4
1528,2,2,0,0,4
1529,2,2,0,0,4
1530,2,2,0,0,4
1531,2,2,0,0,4
1532,2,2,0,0,4
1533,2,2,0,0,4
1534,2,2,0,0,4
1535,2,2,0,0,4
1536,2,2,0,0,4
1537,2,2,0,0,4
1538,2,2,0,0,4
1539,2,2,0,0,4
1540,2,2,0,0,4
1541,2,2,0,0,4
1542,2,2,0,0,4
1543,2,2,0,0,4
1544,2,2,0,0,4
1545,2,2,0,0,4
1546,2,2,0,0,4
1547,2,2,0,0,4
1548,2,2,0,0,4
1549,0,2,0,0,0
1550,2,2,0,0,4
1551,2,2,0,0,4
1552,2,2,0,0,4
1553,2,2,0,0,4
1554,2,2,0,0,4
1555,2,2,0,0,4
1556,2,2,0,0,4
1557,2,2,0,0,4
1558,2,2,0,0,4
1559,2,2,0,0,0
1560,2,2,0,0,4
1561,2,2,0,0,4
1562,2,2,0,0,0
1563,2,2,0,0,4
1564,2,2,0,0,4
1565,2,2,0,0,4
1566,2,2,0,0,0
1567,2,2,0,0,0
1568,2,2,0,0,4
1569,2,2,0,0,0
1570,2,2,0,0,0
1571,2,2,0,0,4
1572,2,2,0,0,4
1573,2,2,0,0,4
1574,2,2,0,0,4
1575,2,2,0,0,4
1576,2,2,0,0,4
1577,2,2,0,0,4
1578,2,2,0,0,4
1579,2,2,0,0,4
1580,2,2,0,0,4
1581,2,2,0,0,4
1582,2,2,0,0,4
1583,2,2,0,0,4
1584,2,2,0,0,4
1585,2,2,0,0,4
1586,2,2,0,0,4
1587,2,2,0,0,4
1588,2,2,0,0,4
1589,2,2,0,0,4
1590,2,2,0,0,4
1591,2,2,0,0,4
1592,2,2,0,0,4
1593,2,2,0,0,0
1594,2,2,0,0,4
1595,0,2,0,0,0
1596,2,2,0,0,4
1597,2,2,0,0,4
1598,2,2,0,0,4
1599,2,2,0,0,0
1600,2,2,0,0,0
1601,2,2,0,0,4
1602,2,2,0,0,4
1603,2,2,0,0,4
1604,2,2,0,0,4
1605,2,2,0,0,4
1606,2,2,0,0,4
1607,2,2,0,0,4
1608,2,2,0,0,4
1609,2,2,0,0,4
1610,2,2,0,0,4
1611,0,2,0,0,0
1612,0,2,0,0,0
1613,2,2,0,0,0
1614,2,2,0,0,4
1615,2,2,0,0,4
1616,0,2,0,0,0
1617,0,2,0,0,0
1618,2,2,0,0,4
1619,0,2,0,0,0
1620,2,2,0,0,4
1621,2,2,0,0,4
1622,0,2,0,0,0
1623,2,2,0,0,4
1624,0,2,0,0,0
1625,0,2,0,0,0
1626,0,2,0,0,0
1627,2,2,0,0,4
1628,0,2,0,0,0
1629,0,2,0,0,0
1630,0,2,0,0,0
1631,2,2,0,0,4
1632,0,2,0,0,0
1633,0,2,0,0,0
1634,2,2,0,0,4
1635,0,2,0,0,0
1636,0,2,0,0,0
1637,0,2,0,0,0
1638,0,2,0,0,0
1639,2,2,0,0,4
1640,2,2,0,0,0
1641,2,2,0,0,4
1642,0,4,1,2,4
1643,0,0,0,2,0
1644,0,0,0,2,0
1645,0,0,0,2,0
1646,0,0,0,2,0
1647,0,0,0,2,0
1648,0,0,0,2,0
1649,0,0,0,2,0
1650,0,0,0,2,0
1651,0,0,0,2,0
1652,0,0,0,2,0
1653,0,0,0,2,0
1654,0,0,0,2,0
1655,0,0,0,2,0
1656,0,0,0,2,0
1657,0,0,0,2,0
1658,0,0,0,2,0
1659,0,0,0,2,0
1660,0,0,0,2,0
1661,0,0,0,2,0
1662,0,0,0,2,0
1663,0,0,0,2,0
1664,0,0,0,2,0
1665,0,0,0,2,0
1666,0,0,0,2,0
1667,0,0,0,2,0
1668,0,0,0,2,0
1669,0,0,0,2,0
1670,0,0,0,2,0
1671,0,0,0,2,0
1672,0,0,0,2,0
1673,0,0,0,2,0
1674,0,0,0,2,0
1675,0,0,0,2,0
1676,0,3,3,0,0
1677,0,3,3,0,0
1678,0,3,3,0,0
1679,0,3,3,0,0
1680,0,3,3,0,0
1681,0,3,3,0,0
1682,0,3,3,0,0
1683,0,3,3,0,0
1684,0,3,3,0,0
1685,0,3,3,0,0
1686,0,3,3,0,0
1687,0,3,3,0,0
1688,0,3,3,0,0
1689,0,3,3,0,0
1690,0,3,3,0,0
1691,0,3,3,0,0
1692,0,3,3,0,0
1693,0,3,3,0,0
1694,0,3,3,0,0
1695,0,3,3,0,0
1696,0,3,3,0,0
1697,0,3,3,0,0
1698,0,3,3,0,0
1699,0,3,3,0,0
1700,0,3,3,0,0
1701,0,3,3,0,0
1702,0,3,3,0,0
1703,0,3,3,0,0
1704,0,3,3,0,0
1705,0,3,3,2,0
1706,0,3,3,0,0
1707,0,3,3,0,0
1708,0,3,3,0,0
1709,0,3,3,0,0
1710,0,3,3,0,0
1711,0,3,3,0,0
1712,0,3,3,0,0
1713,0,3,3,2,0
1714,0,3,3,2,0
1715,0,3,3,0,0
1716,0,3,3,0,0
1717,0,3,3,2,0
1718,0,3,3,2,0
1719,0,3,3,0,0
1720,0,0,0,2,0
1721,0,0,0,2,0
1722,0,0,0,2,0
1723,0,0,0,2,0
1724,0,0,0,2,0
1725,0,0,0,2,0
1726,0,0,0,2,0
1727,0,0,0,2,0
1728,0,0,0,2,0
1729,0,0,0,2,0
1730,0,0,0,2,0
1731,0,0,0,2,0
1732,0,0,0,2,0
1733,0,0,0,2,0
1734,0,0,0,2,0
1735,0,0,0,0,0
1736,0,0,0,0,0
1737,0,0,0,0,0
1738,0,0,0,0,0
1739,0,0,0,0,0
1740,0,0,0,0,0
1741,0,0,0,0,0
1742,0,0,0,0,0
1743,0,0,0,0,0
1744,0,0,0,0,0
1745,0,0,0,0,0
1746,0,0,0,0,0
1747,0,0,0,0,0
1748,0,0,0,0,0
1749,0,0,0,0,0
1750,0,0,0,0,0
1751,0,0,0,0,0
1752,0,0,0,0,0
1753,0,0,0,0,0
1754,0,0,0,0,0
1755,0,0,0,0,0
1756,0,0,0,0,0
1757,0,0,0,0,0
1758,0,0,0,0,0
1759,0,0,0,0,0
1760,0,0,0,0,0
1761,0,0,0,2,0
1762,0,0,0,0,0
1763,0,0,0,0,0
1764,0,0,0,0,0
1765,0,0,0,0,0
1766,0,0,0,0,0
1767,0,0,0,0,0
1768,0,0,0,0,0
1769,0,0,0,0,0
1770,0,0,0,0,0
1771,0,0,0,2,0
1772,0,0,0,2,0
1773,0,0,0,2,0
1774,0,0,0,2,0
1775,0,0,0,2,0
1776,0,0,0,2,0
1777,0,0,0,2,0
1778,0,0,0,2,0
1779,0,0,0,2,0
1780,0,0,0,2,0
1781,0,0,0,2,0
1782,0,0,0,2,0
1783,0,0,0,2,0
1784,0,0,0,2,0
1785,0,0,0,2,0
1786,0,0,0,2,0
1787,0,0,0,2,0
1788,0,0,0,2,0
1789,0,0,0,2,0
1790,0,0,0,2,0
1791,0,0,0,2,0
1792,0,0,0,2,0
1793,0,0,0,2,0
1794,0,0,0,2,0
1795,0,0,0,2,0
1796,0,0,0,2,0
1797,0,0,0,2,0
1798,0,0,0,2,0
1799,0,0,0,2,0
1800,0,0,0,2,0
1801,0,0,0,2,0
1802,0,0,0,2,0
1803,0,0,0,2,0
1804,0,0,0,2,0
1805,0,0,0,2,0
1806,0,0,0,2,0
1807,0,0,0,2,0
1808,0,0,0,2,0
1809,0,0,0,2,0
1810,0,0,0,2,0
1811,0,0,0,2,0
1812,0,0,0,2,0
1813,0,0,0,2,0
1814,0,0,0,2,0
1815,0,0,0,2,0
1816,0,0,0,2,0
1817,0,0,0,2,0
1818,0,0,0,2,0
1819,0,0,0,2,0
1820,0,0,0,2,0
1821,0,0,0,2,0
1822,0,0,0,2,0
1823,0,0,0,2,0
1824,0,0,0,2,0
1825,0,0,0,2,0
1826,0,0,0,2,0
1827,0,0,0,2,0
1828,0,0,0,2,0
1829,0,0,0,2,0
1830,0,0,0,2,0
1831,0,0,0,2,0
1832,0,0,0,2,0
1833,0,0,0,2,0
1834,0,0,0,2,0
1835,3,3,3,3,5
1836,3,3,3,3,5
1837,3,4,3,6,3
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,0,0,0,0,0
1841,0,0,0,0,0
1842,0,0,0,0,0
1843,0,0,0,0,0
1844,0,0,0,0,0
1845,0,0,0,0,0
1846,0,0,0,0,0
1847,0,0,0,0,0
1848,0,0,0,0,0
1849,0,0,0,0,0
1850,0,0,0,0,0
1851,0,0,0,0,0
1852,0,0,0,0,0
1853,0,0,0,0,0
1854,0,0,0,0,0
1855,0,0,0,0,0
1856,0,0,0,0,0
1857,0,0,0,0,0
1858,0,0,0,0,0
1859,0,0,0,0,0
1860,0,0,0,0,0
1861,0,0,0,0,0
1862,0,0,0,0,0
1863,0,0,0,0,0
1864,0,0,0,0,0
1865,0,0,0,0,0
1866,0,0,0,0,0
1867,0,0,0,0,0
1868,0,0,0,0,0
1869,0,3,3,0,0
1870,0,3,3,0,0
1871,0,3,3,0,0
1872,0,3,3,0,0
1873,0,3,3,0,0
1874,0,3,3,0,0
1875,0,3,3,0,0
1876,0,3,3,0,0
1877,0,3,3,0,0
1878,0,3,3,0,0
1879,0,3,3,0,0
1880,0,3,3,0,0
1881,0,3,3,0,0
1882,0,3,3,0,0
1883,0,3,3,0,0
1884,0,3,3,0,0
1885,0,3,3,0,0
1886,0,3,3,0,0
1887,0,3,3,0,0
1888,0,3,3,0,0
1889,0,3,3,0,0
1890,0,3,3,0,0
1891,3,3,3,0,0
1892,3,3,3,0,0
1893,0,0,0,0,0
1894,0,0,0,0,0
1895,0,0,0,0,0
1896,0,0,0,0,0
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,0
1900,0,0,0,0,0
1901,0,0,0,0,0
1902,0,0,0,0,0
1903,0,0,0,0,0
1904,0,0,0,0,0
1905,0,0,0,0,0
1906,0,0,0,0,0
1907,0,0,0,0,0
1908,0,0,0,0,0
1909,0,0,0,0,0
1910,0,0,0,0,0
1911,0,0,0,0,0
1912,0,0,0,0,0
1913,0,0,0,0,0
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,0,0,0,0,0
1917,0,0,0,0,0
1918,0,0,0,0,0
1919,0,0,0,0,0
1920,0,0,0,0,0
1921,0,0,0,0,0
1922,0,0,0,0,0
1923,0,0,0,0,0
1924,0,0,0,0,0
1925,0,0,0,0,0
1926,0,0,0,0,0
1927,0,0,0,0,0
1928,0,0,0,0,0
1929,0,0,0,0,0
1930,0,0,0,0,0
1931,0,0,0,0,0
1932,0,0,0,0,0
1933,0,0,0,0,0
1934,0,0,0,0,0
1935,0,0,0,0,0
1936,0,0,0,0,0
1937,0,0,0,0,0
1938,0,0,0,0,0
1939,0,0,0,0,0
1940,0,0,0,0,0
1941,0,0,0,0,0
1942,0,0,0,0,0
1943,0,0,0,0,0
1944,0,0,0,0,0
1945,0,0,0,0,0
1946,0,0,0,0,0
1947,0,0,0,0,0
1948,0,0,0,0,0
1949,0,0,0,0,0
1950,0,0,0,0,0
1951,0,0,0,0,0
1952,0,0,0,0,0
1953,0,0,0,0,0
1954,0,0,0,0,0
1955,0,0,0,0,0
1956,0,0,0,0,0
1957,0,0,0,0,0
1958,0,0,0,0,0
1959,0,0,0,0,0
1960,0,0,0,0,0
1961,0,0,0,0,0
1962,0,0,0,0,0
1963,0,0,0,0,0
1964,0,0,0,0,0
1965,0,0,0,0,0
1966,0,0,0,0,0
1967,0,0,0,0,0
1968,0,0,0,0,0
1969,0,0,0,0,0
1970,0,0,0,0,0
1971,0,0,0,0,0
1972,0,0,0,0,0
1973,0,0,0,0,0
1974,0,0,0,0,0
1975,0,0,0,0,0
1976,0,0,0,0,0
1977,0,0,0,0,0
1978,0,0,0,0,0
1979,0,0,0,0,0
1980,0,0,0,0,0
1981,0,0,0,0,0
1982,0,0,0,0,0
1983,0,0,0,0,0
1984,0,0,0,0,0
1985,0,0,0,0,0
1986,0,0,0,0,0
1987,0,0,0,0,0
1988,0,0,0,0,0
1989,0,0,0,0,0
1990,0,0,0,0,0
1991,0,0,0,0,0
1992,0,0,0,0,0
1993,0,0,0,0,0
1994,0,0,0,0,0
1995,0,0,0,0,0
1996,0,0,0,0,0
1997,0,0,0,0,0
1998,0,0,0,0,0
1999,0,0,0,0,0
2000,0,0,0,0,0
2001,0,0,0,0,0
2002,0,0,0,0,0
2003,0,0,0,0,0
2004,0,0,0,0,0
2005,0,0,0,0,0
2006,0,0,0,0,0
2007,0,0,0,0,0
2008,0,0,0,0,0
2009,0,0,0,0,0
2010,0,0,0,0,0
2011,0,0,0,0,0
2012,0,0,0,0,0
2013,0,0,0,0,0
2014,0,0,0,0,0
2015,0,0,0,0,0
2016,0,0,0,0,0
2017,0,0,0,0,0
2018,0,0,0,0,0
2019,0,0,0,0,0
2020,0,0,0,0,0
2021,0,0,0,0,0
2022,0,0,0,0,0
2023,0,0,0,0,0
2024,0,0,0,0,0
2025,0,0,0,0,0
2026,0,0,0,0,0
2027,0,0,0,0,0
2028,0,0,0,0,0
2029,0,0,0,0,0
2030,0,0,0,0,0
2031,0,0,0,0,0
2032,0,0,0,0,0
2033,0,0,0,0,0
2034,0,0,0,0,0
2035,0,0,0,0,0
2036,0,0,0,0,0
2037,0,0,0,0,0
2038,0,0,0,0,0
2039,0,0,0,0,0
2040,0,0,0,0,0
2041,0,0,0,0,0
2042,0,0,0,0,0
2043,0,0,0,0,0
2044,0,0,0,0,0
2045,0,0,0,0,0
2046,0,0,0,0,0
2047,0,0,0,0,0
2048,0,0,0,0,0
2049,0,0,0,0,0
2050,0,0,0,0,0
2051,0,0,0,0,0
2052,0,0,0,0,0
2053,0,0,0,0,0
2054,0,0,0,0,0
2055,0,0,0,0,0
2056,0,0,0,0,0
2057,0,0,0,0,0
2058,0,0,0,0,0
2059,0,0,0,0,0
2060,0,0,0,0,0
2061,0,0,0,0,0
2062,0,0,0,0,0
2063,0,0,0,0,0
2064,0,0,0,0,0
2065,0,0,0,0,0
2066,0,0,0,0,0
2067,0,0,0,0,0
2068,0,0,0,0,0
2069,0,0,0,0,0
2070,0,0,0,0,0
2071,0,0,0,0,0
2072,0,0,0,0,0
2073,0,0,0,0,0
2074,0,0,0,0,0
2075,0,0,0,0,0
2076,0,0,0,0,0
2077,0,0,0,0,0
2078,0,0,0,0,0
2079,0,0,0,0,0
2080,0,0,0,0,0
2081,0,0,0,0,0
2082,0,0,0,0,0
2083,0,0,0,0,0
2084,0,0,0,0,0
2085,0,3,0,0,0
2086,0,3,0,0,0
2087,0,0,0,0,0
2088,0,3,0,0,0
2089,0,0,0,0,0
2090,0,0,0,0,0
2091,0,0,0,0,0
2092,0,0,0,0,0
2093,0,0,0,0,0
2094,0,0,0,0,0
2095,0,0,0,0,0
2096,3,3,3,0,0
2097,3,3,3,0,0
2098,3,3,3,0,0
2099,0,2,2,2,1
2100,0,2,2,2,1
2101,0,2,2,2,1
2102,0,2,2,2,1
2103,0,2,2,2,1
2104,0,2,2,2,1
2105,0,2,2,2,1
2106,0,2,2,2,1
2107,0,2,3,2,1
2108,0,2,2,2,1
2109,0,2,2,2,1
2110,0,2,2,2,1
2111,0,2,2,2,1
2112,0,2,3,2,1
2113,0,2,0,2,0
2114,0,2,3,2,1
2115,0,2,2,2,1
2116,0,2,3,2,1
2117,0,2,3,2,1
2118,0,2,3,2,1
2119,0,2,2,2,1
2120,0,2,2,2,1
2121,0,2,2,2,1
2122,0,2,2,2,1
2123,0,2,2,2,1
2124,0,2,2,2,1
2125,0,2,2,2,1
2126,0,2,2,2,1
2127,0,2,2,2,1
2128,0,2,2,2,1
2129,0,2,2,2,1
2130,0,2,2,2,1
2131,0,2,2,2,1
2132,0,2,3,2,1
2133,0,2,3,2,1
2134,0,2,3,2,1
2135,0,2,3,2,1
2136,0,2,3,2,1
2137,3,2,3,2,1
2138,0,2,3,2,1
2139,0,2,3,2,1
2140,0,2,3,2,1
2141,3,2,3,2,1
2142,0,2,3,2,1
2143,0,2,3,2,1
2144,0,2,3,2,1
2145,0,2,3,2,1
2146,0,2,3,2,1
2147,3,2,3,2,1
2148,0,2,3,2,1
2149,0,2,3,2,1
2150,0,2,3,2,1
2151,0,2,3,2,1
2152,0,2,3,2,1
2153,0,2,3,2,1
2154,0,2,3,2,1
2155,0,2,3,2,1
2156,0,2,3,2,1
2157,0,2,3,2,1
2158,0,2,3,2,1
2159,0,2,3,2,1
2160,0,2,3,2,1
2161,0,2,3,2,1
2162,0,2,0,2,1
2163,0,2,3,2,1
2164,0,2,3,2,1
2165,0,2,3,2,1
2166,0,2,3,2,1
2167,0,2,3,2,1
2168,0,2,3,2,1
2169,0,2,3,2,1
2170,0,2,3,2,1
2171,0,2,3,2,1
2172,0,2,3,2,0
2173,0,2,3,2,1
2174,0,2,3,2,1
2175,0,2,3,2,1
2176,3,2,3,2,1
2177,0,2,3,2,1
2178,0,2,3,2,1
2179,0,2,3,2,1
2180,0,2,3,2,1
2181,0,2,3,2,1
2182,0,2,3,2,1
2183,0,2,3,2,1
2184,3,2,2,2,1
2185,3,2,3,2,1
2186,3,2,2,2,1
2187,3,2,2,2,1
2188,3,2,3,2,1
2189,3,2,3,2,1
2190,3,2,3,2,1
2191,3,2,2,2,1
2192,3,2,2,2,1
2193,3,2,2,2,1
2194,3,2,3,2,1
2195,3,2,2,2,1
2196,3,2,3,2,1
2197,3,2,2,2,1
2198,3,2,2,2,1
2199,3,2,3,2,1
2200,3,2,3,2,1
2201,3,2,2,2,1
2202,3,2,3,2,1
2203,3,2,3,2,1
2204,3,2,2,2,1
2205,3,2,3,2,1
2206,3,2,2,2,1
2207,3,2,3,2,1
2208,3,2,3,2,1
2209,3,2,3,2,1
2210,3,2,2,2,1
2211,3,2,3,2,1
2212,3,2,3,2,1
